genome.genome_id	genome_drug.genome_id	genome_drug.antibiotic	genome_drug.resistant_phenotype
1304921.4	1304921.4	minocycline	Susceptible
1304921.4	1304921.4	amoxicillin/clavulanic acid	
1304921.4	1304921.4	amikacin	
1304921.4	1304921.4	ampicillin	
1304921.4	1304921.4	aztreonam	
1304921.4	1304921.4	ceftazidime	
1304921.4	1304921.4	cefazolin	
1304921.4	1304921.4	chloramphenicol	
1304921.4	1304921.4	ciprofloxacin	
1304921.4	1304921.4	ceftriaxone	
1304921.4	1304921.4	colistin	
1304921.4	1304921.4	cefotaxime	
1304921.4	1304921.4	cefotaxime/clavulanic acid	
1304921.4	1304921.4	cefuroxime	
1304921.4	1304921.4	doripenem	
1304921.4	1304921.4	ertapenem	
1304921.4	1304921.4	cefepime	
1304921.4	1304921.4	fosfomycin	
1304921.4	1304921.4	cefoxitin	
1304921.4	1304921.4	gentamicin	
1304921.4	1304921.4	imipenem	
1304921.4	1304921.4	levofloxacin	
1304921.4	1304921.4	meropenem	
1304921.4	1304921.4	minocycline	
1304921.4	1304921.4	nitrofurantoin	
1304921.4	1304921.4	ampicillin/sulbactam	
1304921.4	1304921.4	tetracycline	
1304921.4	1304921.4	tigecycline	
1304921.4	1304921.4	tobramycin	
1304921.4	1304921.4	piperacillin/tazobactam	
1304921.4	1304921.4	polymyxin B	
1304921.4	1304921.4	trimethoprim/sulfamethoxazole	
1304921.4	1304921.4	colistin	Susceptible
1304922.3	1304922.3	levofloxacin	Resistant
1304922.3	1304922.3	cefotaxime	Resistant
1304922.3	1304922.3	imipenem	Resistant
1304922.3	1304922.3	cefepime	Resistant
1304922.3	1304922.3	meropenem	Resistant
1304922.3	1304922.3	doxycycline	Intermediate
1304922.3	1304922.3	polymyxin B	Intermediate
1304922.3	1304922.3	tobramycin	Resistant
1304922.3	1304922.3	ticarcillin/clavulanic acid	Resistant
1304922.3	1304922.3	aztreonam	Resistant
1304922.3	1304922.3	minocycline	Intermediate
1304922.3	1304922.3	tigecycline	Susceptible
1304922.3	1304922.3	doripenem	Resistant
1304922.3	1304922.3	amikacin	Susceptible
1304922.3	1304922.3	gentamicin	Susceptible
1304922.3	1304922.3	piperacillin/tazobactam	Resistant
1304922.3	1304922.3	trimethoprim/sulfamethoxazole	Susceptible
1304922.3	1304922.3	amoxicillin/clavulanic acid	
1304922.3	1304922.3	amikacin	
1304922.3	1304922.3	ampicillin	
1304922.3	1304922.3	aztreonam	
1304922.3	1304922.3	ceftazidime	
1304922.3	1304922.3	cefazolin	
1304922.3	1304922.3	chloramphenicol	
1304922.3	1304922.3	ciprofloxacin	
1304922.3	1304922.3	ceftriaxone	
1304922.3	1304922.3	colistin	
1304922.3	1304922.3	cefotaxime	
1304922.3	1304922.3	cefotaxime/clavulanic acid	
1304922.3	1304922.3	cefuroxime	
1304922.3	1304922.3	doripenem	
1304922.3	1304922.3	ertapenem	
1304922.3	1304922.3	cefepime	
1304922.3	1304922.3	fosfomycin	
1304922.3	1304922.3	cefoxitin	
1304922.3	1304922.3	gentamicin	
1304922.3	1304922.3	imipenem	
1304922.3	1304922.3	levofloxacin	
1304922.3	1304922.3	meropenem	
1304922.3	1304922.3	minocycline	
1304922.3	1304922.3	nitrofurantoin	
1304922.3	1304922.3	ampicillin/sulbactam	
1304922.3	1304922.3	tetracycline	
1304922.3	1304922.3	tigecycline	
1304922.3	1304922.3	tobramycin	
1304922.3	1304922.3	piperacillin/tazobactam	
1304922.3	1304922.3	polymyxin B	
1304922.3	1304922.3	trimethoprim/sulfamethoxazole	
1304922.3	1304922.3	ceftazidime	Resistant
1304922.3	1304922.3	colistin	Susceptible
1304922.3	1304922.3	ciprofloxacin	Resistant
1304922.3	1304922.3	ertapenem	Resistant
1304922.6	1304922.6	amoxicillin/clavulanic acid	
1304922.6	1304922.6	amikacin	
1304922.6	1304922.6	ampicillin	
1304922.6	1304922.6	aztreonam	
1304922.6	1304922.6	ceftazidime	
1304922.6	1304922.6	cefazolin	
1304922.6	1304922.6	chloramphenicol	
1304922.6	1304922.6	ciprofloxacin	
1304922.6	1304922.6	ceftriaxone	
1304922.6	1304922.6	colistin	
1304922.6	1304922.6	cefotaxime	
1304922.6	1304922.6	cefotaxime/clavulanic acid	
1304922.6	1304922.6	cefuroxime	
1304922.6	1304922.6	doripenem	
1304922.6	1304922.6	ertapenem	
1304922.6	1304922.6	cefepime	
1304922.6	1304922.6	fosfomycin	
1304922.6	1304922.6	cefoxitin	
1304922.6	1304922.6	gentamicin	
1304922.6	1304922.6	imipenem	
1304922.6	1304922.6	levofloxacin	
1304922.6	1304922.6	meropenem	
1304922.6	1304922.6	minocycline	
1304922.6	1304922.6	nitrofurantoin	
1304922.6	1304922.6	ampicillin/sulbactam	
1304922.6	1304922.6	tetracycline	
1304922.6	1304922.6	tigecycline	
1304922.6	1304922.6	tobramycin	
1304922.6	1304922.6	piperacillin/tazobactam	
1304922.6	1304922.6	polymyxin B	
1304922.6	1304922.6	trimethoprim/sulfamethoxazole	
1304922.7	1304922.7	amoxicillin/clavulanic acid	
1304922.7	1304922.7	amikacin	
1304922.7	1304922.7	ampicillin	
1304922.7	1304922.7	aztreonam	
1304922.7	1304922.7	ceftazidime	
1304922.7	1304922.7	cefazolin	
1304922.7	1304922.7	chloramphenicol	
1304922.7	1304922.7	ciprofloxacin	
1304922.7	1304922.7	ceftriaxone	
1304922.7	1304922.7	colistin	
1304922.7	1304922.7	cefotaxime	
1304922.7	1304922.7	cefotaxime/clavulanic acid	
1304922.7	1304922.7	cefuroxime	
1304922.7	1304922.7	doripenem	
1304922.7	1304922.7	ertapenem	
1304922.7	1304922.7	cefepime	
1304922.7	1304922.7	fosfomycin	
1304922.7	1304922.7	cefoxitin	
1304922.7	1304922.7	gentamicin	
1304922.7	1304922.7	imipenem	
1304922.7	1304922.7	levofloxacin	
1304922.7	1304922.7	meropenem	
1304922.7	1304922.7	minocycline	
1304922.7	1304922.7	nitrofurantoin	
1304922.7	1304922.7	ampicillin/sulbactam	
1304922.7	1304922.7	tetracycline	
1304922.7	1304922.7	tigecycline	
1304922.7	1304922.7	tobramycin	
1304922.7	1304922.7	piperacillin/tazobactam	
1304922.7	1304922.7	polymyxin B	
1304922.7	1304922.7	trimethoprim/sulfamethoxazole	
1304922.8	1304922.8	amoxicillin/clavulanic acid	
1304922.8	1304922.8	amikacin	
1304922.8	1304922.8	ampicillin	
1304922.8	1304922.8	aztreonam	
1304922.8	1304922.8	ceftazidime	
1304922.8	1304922.8	cefazolin	
1304922.8	1304922.8	chloramphenicol	
1304922.8	1304922.8	ciprofloxacin	
1304922.8	1304922.8	ceftriaxone	
1304922.8	1304922.8	colistin	
1304922.8	1304922.8	cefotaxime	
1304922.8	1304922.8	cefotaxime/clavulanic acid	
1304922.8	1304922.8	cefuroxime	
1304922.8	1304922.8	doripenem	
1304922.8	1304922.8	ertapenem	
1304922.8	1304922.8	cefepime	
1304922.8	1304922.8	fosfomycin	
1304922.8	1304922.8	cefoxitin	
1304922.8	1304922.8	gentamicin	
1304922.8	1304922.8	imipenem	
1304922.8	1304922.8	levofloxacin	
1304922.8	1304922.8	meropenem	
1304922.8	1304922.8	minocycline	
1304922.8	1304922.8	nitrofurantoin	
1304922.8	1304922.8	ampicillin/sulbactam	
1304922.8	1304922.8	tetracycline	
1304922.8	1304922.8	tigecycline	
1304922.8	1304922.8	tobramycin	
1304922.8	1304922.8	piperacillin/tazobactam	
1304922.8	1304922.8	polymyxin B	
1304922.8	1304922.8	trimethoprim/sulfamethoxazole	
1304922.9	1304922.9	amoxicillin/clavulanic acid	
1304922.9	1304922.9	amikacin	
1304922.9	1304922.9	ampicillin	
1304922.9	1304922.9	aztreonam	
1304922.9	1304922.9	ceftazidime	
1304922.9	1304922.9	cefazolin	
1304922.9	1304922.9	chloramphenicol	
1304922.9	1304922.9	ciprofloxacin	
1304922.9	1304922.9	ceftriaxone	
1304922.9	1304922.9	colistin	
1304922.9	1304922.9	cefotaxime	
1304922.9	1304922.9	cefotaxime/clavulanic acid	
1304922.9	1304922.9	cefuroxime	
1304922.9	1304922.9	doripenem	
1304922.9	1304922.9	ertapenem	
1304922.9	1304922.9	cefepime	
1304922.9	1304922.9	fosfomycin	
1304922.9	1304922.9	cefoxitin	
1304922.9	1304922.9	gentamicin	
1304922.9	1304922.9	imipenem	
1304922.9	1304922.9	levofloxacin	
1304922.9	1304922.9	meropenem	
1304922.9	1304922.9	minocycline	
1304922.9	1304922.9	nitrofurantoin	
1304922.9	1304922.9	ampicillin/sulbactam	
1304922.9	1304922.9	tetracycline	
1304922.9	1304922.9	tigecycline	
1304922.9	1304922.9	tobramycin	
1304922.9	1304922.9	piperacillin/tazobactam	
1304922.9	1304922.9	polymyxin B	
1304922.9	1304922.9	trimethoprim/sulfamethoxazole	
1304923.3	1304923.3	ticarcillin/clavulanic acid	Resistant
1304923.3	1304923.3	ceftazidime	Resistant
1304923.3	1304923.3	polymyxin B	Susceptible
1304923.3	1304923.3	ertapenem	Resistant
1304923.3	1304923.3	cefotaxime	Resistant
1304923.3	1304923.3	piperacillin/tazobactam	Resistant
1304923.3	1304923.3	colistin	Susceptible
1304923.3	1304923.3	gentamicin	Resistant
1304923.3	1304923.3	ciprofloxacin	Resistant
1304923.3	1304923.3	tobramycin	Resistant
1304923.3	1304923.3	cefepime	Intermediate
1304923.3	1304923.3	minocycline	Susceptible
1304923.3	1304923.3	levofloxacin	Resistant
1304923.3	1304923.3	amikacin	Susceptible
1304923.3	1304923.3	doripenem	Resistant
1304923.3	1304923.3	trimethoprim/sulfamethoxazole	Resistant
1304923.3	1304923.3	doxycycline	Susceptible
1304923.3	1304923.3	aztreonam	Resistant
1304923.3	1304923.3	meropenem	Resistant
1304923.3	1304923.3	amoxicillin/clavulanic acid	
1304923.3	1304923.3	amikacin	
1304923.3	1304923.3	ampicillin	
1304923.3	1304923.3	aztreonam	
1304923.3	1304923.3	ceftazidime	
1304923.3	1304923.3	cefazolin	
1304923.3	1304923.3	chloramphenicol	
1304923.3	1304923.3	ciprofloxacin	
1304923.3	1304923.3	ceftriaxone	
1304923.3	1304923.3	colistin	
1304923.3	1304923.3	cefotaxime	
1304923.3	1304923.3	cefotaxime/clavulanic acid	
1304923.3	1304923.3	cefuroxime	
1304923.3	1304923.3	doripenem	
1304923.3	1304923.3	ertapenem	
1304923.3	1304923.3	cefepime	
1304923.3	1304923.3	fosfomycin	
1304923.3	1304923.3	cefoxitin	
1304923.3	1304923.3	gentamicin	
1304923.3	1304923.3	imipenem	
1304923.3	1304923.3	levofloxacin	
1304923.3	1304923.3	meropenem	
1304923.3	1304923.3	minocycline	
1304923.3	1304923.3	nitrofurantoin	
1304923.3	1304923.3	ampicillin/sulbactam	
1304923.3	1304923.3	tetracycline	
1304923.3	1304923.3	tigecycline	
1304923.3	1304923.3	tobramycin	
1304923.3	1304923.3	piperacillin/tazobactam	
1304923.3	1304923.3	polymyxin B	
1304923.3	1304923.3	trimethoprim/sulfamethoxazole	
1304923.3	1304923.3	tigecycline	Susceptible
1304923.3	1304923.3	imipenem	Resistant
1304924.3	1304924.3	ticarcillin/clavulanic acid	Resistant
1304924.3	1304924.3	ciprofloxacin	Resistant
1304924.3	1304924.3	tigecycline	Susceptible
1304924.3	1304924.3	tobramycin	Resistant
1304924.3	1304924.3	ertapenem	Resistant
1304924.3	1304924.3	cefepime	Resistant
1304924.3	1304924.3	doxycycline	Intermediate
1304924.3	1304924.3	minocycline	Intermediate
1304924.3	1304924.3	levofloxacin	Resistant
1304924.3	1304924.3	imipenem	Resistant
1304924.3	1304924.3	colistin	Susceptible
1304924.3	1304924.3	polymyxin B	Susceptible
1304924.3	1304924.3	aztreonam	Resistant
1304924.3	1304924.3	ceftazidime	Resistant
1304924.3	1304924.3	amikacin	Susceptible
1304924.3	1304924.3	gentamicin	Intermediate
1304924.3	1304924.3	piperacillin/tazobactam	Resistant
1304924.3	1304924.3	meropenem	Resistant
1304924.3	1304924.3	cefotaxime	Resistant
1304924.3	1304924.3	amoxicillin/clavulanic acid	
1304924.3	1304924.3	amikacin	
1304924.3	1304924.3	ampicillin	
1304924.3	1304924.3	aztreonam	
1304924.3	1304924.3	ceftazidime	
1304924.3	1304924.3	cefazolin	
1304924.3	1304924.3	chloramphenicol	
1304924.3	1304924.3	ciprofloxacin	
1304924.3	1304924.3	ceftriaxone	
1304924.3	1304924.3	colistin	
1304924.3	1304924.3	cefotaxime	
1304924.3	1304924.3	cefotaxime/clavulanic acid	
1304924.3	1304924.3	cefuroxime	
1304924.3	1304924.3	doripenem	
1304924.3	1304924.3	ertapenem	
1304924.3	1304924.3	cefepime	
1304924.3	1304924.3	fosfomycin	
1304924.3	1304924.3	cefoxitin	
1304924.3	1304924.3	gentamicin	
1304924.3	1304924.3	imipenem	
1304924.3	1304924.3	levofloxacin	
1304924.3	1304924.3	meropenem	
1304924.3	1304924.3	minocycline	
1304924.3	1304924.3	nitrofurantoin	
1304924.3	1304924.3	ampicillin/sulbactam	
1304924.3	1304924.3	tetracycline	
1304924.3	1304924.3	tigecycline	
1304924.3	1304924.3	tobramycin	
1304924.3	1304924.3	piperacillin/tazobactam	
1304924.3	1304924.3	polymyxin B	
1304924.3	1304924.3	trimethoprim/sulfamethoxazole	
1304924.3	1304924.3	trimethoprim/sulfamethoxazole	Susceptible
1304924.3	1304924.3	doripenem	Resistant
1306950.3	1306950.3	amoxicillin/clavulanic acid	
1306950.3	1306950.3	amikacin	
1306950.3	1306950.3	ampicillin	
1306950.3	1306950.3	aztreonam	
1306950.3	1306950.3	ceftazidime	
1306950.3	1306950.3	cefazolin	
1306950.3	1306950.3	chloramphenicol	
1306950.3	1306950.3	ciprofloxacin	
1306950.3	1306950.3	ceftriaxone	
1306950.3	1306950.3	colistin	
1306950.3	1306950.3	cefotaxime	
1306950.3	1306950.3	cefotaxime/clavulanic acid	
1306950.3	1306950.3	cefuroxime	
1306950.3	1306950.3	doripenem	
1306950.3	1306950.3	ertapenem	
1306950.3	1306950.3	cefepime	
1306950.3	1306950.3	fosfomycin	
1306950.3	1306950.3	cefoxitin	
1306950.3	1306950.3	gentamicin	
1306950.3	1306950.3	imipenem	
1306950.3	1306950.3	levofloxacin	
1306950.3	1306950.3	meropenem	
1306950.3	1306950.3	minocycline	
1306950.3	1306950.3	nitrofurantoin	
1306950.3	1306950.3	ampicillin/sulbactam	
1306950.3	1306950.3	tetracycline	
1306950.3	1306950.3	tigecycline	
1306950.3	1306950.3	tobramycin	
1306950.3	1306950.3	piperacillin/tazobactam	
1306950.3	1306950.3	polymyxin B	
1306950.3	1306950.3	trimethoprim/sulfamethoxazole	
1284787.3	1284787.3	doripenem	Resistant
1284787.3	1284787.3	trimethoprim/sulfamethoxazole	Resistant
1284787.3	1284787.3	colistin	Susceptible
1284787.3	1284787.3	tigecycline	Susceptible
1284787.3	1284787.3	ertapenem	Resistant
1284787.3	1284787.3	gentamicin	Resistant
1284787.3	1284787.3	amikacin	Susceptible
1284787.3	1284787.3	levofloxacin	Resistant
1284787.3	1284787.3	ciprofloxacin	Resistant
1284787.3	1284787.3	ticarcillin/clavulanic acid	Resistant
1284787.3	1284787.3	cefotaxime	Resistant
1284787.3	1284787.3	imipenem	Resistant
1284787.3	1284787.3	minocycline	Susceptible
1284787.3	1284787.3	piperacillin/tazobactam	Resistant
1284787.3	1284787.3	aztreonam	Resistant
1284787.3	1284787.3	tobramycin	Resistant
1284787.3	1284787.3	polymyxin B	Susceptible
1284787.3	1284787.3	ceftazidime	Resistant
1284787.3	1284787.3	amoxicillin/clavulanic acid	
1284787.3	1284787.3	amikacin	
1284787.3	1284787.3	ampicillin	
1284787.3	1284787.3	aztreonam	
1284787.3	1284787.3	ceftazidime	
1284787.3	1284787.3	cefazolin	
1284787.3	1284787.3	chloramphenicol	
1284787.3	1284787.3	ciprofloxacin	
1284787.3	1284787.3	ceftriaxone	
1284787.3	1284787.3	colistin	
1284787.3	1284787.3	cefotaxime	
1284787.3	1284787.3	cefotaxime/clavulanic acid	
1284787.3	1284787.3	cefuroxime	
1284787.3	1284787.3	doripenem	
1284787.3	1284787.3	ertapenem	
1284787.3	1284787.3	cefepime	
1284787.3	1284787.3	fosfomycin	
1284787.3	1284787.3	cefoxitin	
1284787.3	1284787.3	gentamicin	
1284787.3	1284787.3	imipenem	
1284787.3	1284787.3	levofloxacin	
1284787.3	1284787.3	meropenem	
1284787.3	1284787.3	minocycline	
1284787.3	1284787.3	nitrofurantoin	
1284787.3	1284787.3	ampicillin/sulbactam	
1284787.3	1284787.3	tetracycline	
1284787.3	1284787.3	tigecycline	
1284787.3	1284787.3	tobramycin	
1284787.3	1284787.3	piperacillin/tazobactam	
1284787.3	1284787.3	polymyxin B	
1284787.3	1284787.3	trimethoprim/sulfamethoxazole	
1284787.3	1284787.3	cefepime	Resistant
1284787.3	1284787.3	meropenem	Resistant
1284787.3	1284787.3	doxycycline	Susceptible
1284788.3	1284788.3	ciprofloxacin	Resistant
1284788.3	1284788.3	gentamicin	Susceptible
1284788.3	1284788.3	meropenem	Resistant
1284788.3	1284788.3	piperacillin/tazobactam	Resistant
1284788.3	1284788.3	doxycycline	Susceptible
1284788.3	1284788.3	aztreonam	Resistant
1284788.3	1284788.3	tigecycline	Susceptible
1284788.3	1284788.3	imipenem	Resistant
1284788.3	1284788.3	amikacin	Intermediate
1284788.3	1284788.3	cefotaxime	Resistant
1284788.3	1284788.3	levofloxacin	Resistant
1284788.3	1284788.3	colistin	Susceptible
1284788.3	1284788.3	polymyxin B	Susceptible
1284788.3	1284788.3	cefepime	Resistant
1284788.3	1284788.3	ertapenem	Resistant
1284788.3	1284788.3	minocycline	Susceptible
1284788.3	1284788.3	doripenem	Resistant
1284788.3	1284788.3	trimethoprim/sulfamethoxazole	Resistant
1284788.3	1284788.3	amoxicillin/clavulanic acid	
1284788.3	1284788.3	amikacin	
1284788.3	1284788.3	ampicillin	
1284788.3	1284788.3	aztreonam	
1284788.3	1284788.3	ceftazidime	
1284788.3	1284788.3	cefazolin	
1284788.3	1284788.3	chloramphenicol	
1284788.3	1284788.3	ciprofloxacin	
1284788.3	1284788.3	ceftriaxone	
1284788.3	1284788.3	colistin	
1284788.3	1284788.3	cefotaxime	
1284788.3	1284788.3	cefotaxime/clavulanic acid	
1284788.3	1284788.3	cefuroxime	
1284788.3	1284788.3	doripenem	
1284788.3	1284788.3	ertapenem	
1284788.3	1284788.3	cefepime	
1284788.3	1284788.3	fosfomycin	
1284788.3	1284788.3	cefoxitin	
1284788.3	1284788.3	gentamicin	
1284788.3	1284788.3	imipenem	
1284788.3	1284788.3	levofloxacin	
1284788.3	1284788.3	meropenem	
1284788.3	1284788.3	minocycline	
1284788.3	1284788.3	nitrofurantoin	
1284788.3	1284788.3	ampicillin/sulbactam	
1284788.3	1284788.3	tetracycline	
1284788.3	1284788.3	tigecycline	
1284788.3	1284788.3	tobramycin	
1284788.3	1284788.3	piperacillin/tazobactam	
1284788.3	1284788.3	polymyxin B	
1284788.3	1284788.3	trimethoprim/sulfamethoxazole	
1284788.3	1284788.3	ticarcillin/clavulanic acid	Resistant
1284788.3	1284788.3	ceftazidime	Resistant
1284788.3	1284788.3	tobramycin	Resistant
1284789.4	1284789.4	colistin	Resistant
1284789.4	1284789.4	imipenem	Resistant
1284789.4	1284789.4	ceftazidime	Resistant
1284789.4	1284789.4	gentamicin	Susceptible
1284789.4	1284789.4	ciprofloxacin	Resistant
1284789.4	1284789.4	levofloxacin	Resistant
1284789.4	1284789.4	ertapenem	Resistant
1284789.4	1284789.4	polymyxin B	Resistant
1284789.4	1284789.4	amikacin	Intermediate
1284789.4	1284789.4	minocycline	Intermediate
1284789.4	1284789.4	cefepime	Resistant
1284789.4	1284789.4	tobramycin	Resistant
1284789.4	1284789.4	cefotaxime	Resistant
1284789.4	1284789.4	meropenem	Resistant
1284789.4	1284789.4	doxycycline	Intermediate
1284789.4	1284789.4	tigecycline	Susceptible
1284789.4	1284789.4	doripenem	Resistant
1284789.4	1284789.4	ticarcillin/clavulanic acid	Resistant
1284789.4	1284789.4	aztreonam	Resistant
1284789.4	1284789.4	piperacillin/tazobactam	Resistant
1284789.4	1284789.4	trimethoprim/sulfamethoxazole	Susceptible
1284789.4	1284789.4	amoxicillin/clavulanic acid	
1284789.4	1284789.4	amikacin	
1284789.4	1284789.4	ampicillin	
1284789.4	1284789.4	aztreonam	
1284789.4	1284789.4	ceftazidime	
1284789.4	1284789.4	cefazolin	
1284789.4	1284789.4	chloramphenicol	
1284789.4	1284789.4	ciprofloxacin	
1284789.4	1284789.4	ceftriaxone	
1284789.4	1284789.4	colistin	
1284789.4	1284789.4	cefotaxime	
1284789.4	1284789.4	cefotaxime/clavulanic acid	
1284789.4	1284789.4	cefuroxime	
1284789.4	1284789.4	doripenem	
1284789.4	1284789.4	ertapenem	
1284789.4	1284789.4	cefepime	
1284789.4	1284789.4	fosfomycin	
1284789.4	1284789.4	cefoxitin	
1284789.4	1284789.4	gentamicin	
1284789.4	1284789.4	imipenem	
1284789.4	1284789.4	levofloxacin	
1284789.4	1284789.4	meropenem	
1284789.4	1284789.4	minocycline	
1284789.4	1284789.4	nitrofurantoin	
1284789.4	1284789.4	ampicillin/sulbactam	
1284789.4	1284789.4	tetracycline	
1284789.4	1284789.4	tigecycline	
1284789.4	1284789.4	tobramycin	
1284789.4	1284789.4	piperacillin/tazobactam	
1284789.4	1284789.4	polymyxin B	
1284789.4	1284789.4	trimethoprim/sulfamethoxazole	
1284790.3	1284790.3	colistin	Susceptible
1284790.3	1284790.3	cefepime	Resistant
1284790.3	1284790.3	doripenem	Resistant
1284790.3	1284790.3	trimethoprim/sulfamethoxazole	Resistant
1284790.3	1284790.3	doxycycline	Intermediate
1284790.3	1284790.3	amikacin	Intermediate
1284790.3	1284790.3	ciprofloxacin	Resistant
1284790.3	1284790.3	tigecycline	Susceptible
1284790.3	1284790.3	cefotaxime	Resistant
1284790.3	1284790.3	aztreonam	Resistant
1284790.3	1284790.3	ticarcillin/clavulanic acid	Resistant
1284790.3	1284790.3	imipenem	Resistant
1284790.3	1284790.3	minocycline	Intermediate
1284790.3	1284790.3	gentamicin	Susceptible
1284790.3	1284790.3	ertapenem	Resistant
1284790.3	1284790.3	piperacillin/tazobactam	Resistant
1284790.3	1284790.3	ceftazidime	Resistant
1284790.3	1284790.3	polymyxin B	Susceptible
1284790.3	1284790.3	tobramycin	Resistant
1284790.3	1284790.3	amoxicillin/clavulanic acid	
1284790.3	1284790.3	amikacin	
1284790.3	1284790.3	ampicillin	
1284790.3	1284790.3	aztreonam	
1284790.3	1284790.3	ceftazidime	
1284790.3	1284790.3	cefazolin	
1284790.3	1284790.3	chloramphenicol	
1284790.3	1284790.3	ciprofloxacin	
1284790.3	1284790.3	ceftriaxone	
1284790.3	1284790.3	colistin	
1284790.3	1284790.3	cefotaxime	
1284790.3	1284790.3	cefotaxime/clavulanic acid	
1284790.3	1284790.3	cefuroxime	
1284790.3	1284790.3	doripenem	
1284790.3	1284790.3	ertapenem	
1284790.3	1284790.3	cefepime	
1284790.3	1284790.3	fosfomycin	
1284790.3	1284790.3	cefoxitin	
1284790.3	1284790.3	gentamicin	
1284790.3	1284790.3	imipenem	
1284790.3	1284790.3	levofloxacin	
1284790.3	1284790.3	meropenem	
1284790.3	1284790.3	minocycline	
1284790.3	1284790.3	nitrofurantoin	
1284790.3	1284790.3	ampicillin/sulbactam	
1284790.3	1284790.3	tetracycline	
1284790.3	1284790.3	tigecycline	
1284790.3	1284790.3	tobramycin	
1284790.3	1284790.3	piperacillin/tazobactam	
1284790.3	1284790.3	polymyxin B	
1284790.3	1284790.3	trimethoprim/sulfamethoxazole	
1284790.3	1284790.3	levofloxacin	Resistant
1284790.3	1284790.3	meropenem	Resistant
1284791.4	1284791.4	colistin	Susceptible
1284791.4	1284791.4	doxycycline	Susceptible
1284791.4	1284791.4	tobramycin	Resistant
1284791.4	1284791.4	trimethoprim/sulfamethoxazole	Resistant
1284791.4	1284791.4	meropenem	Resistant
1284791.4	1284791.4	tigecycline	Susceptible
1284791.4	1284791.4	levofloxacin	Resistant
1284791.4	1284791.4	piperacillin/tazobactam	Resistant
1284791.4	1284791.4	aztreonam	Resistant
1284791.4	1284791.4	ertapenem	Resistant
1284791.4	1284791.4	doripenem	Resistant
1284791.4	1284791.4	ciprofloxacin	Resistant
1284791.4	1284791.4	polymyxin B	Susceptible
1284791.4	1284791.4	amikacin	Intermediate
1284791.4	1284791.4	ceftazidime	Resistant
1284791.4	1284791.4	gentamicin	Susceptible
1284791.4	1284791.4	imipenem	Resistant
1284791.4	1284791.4	amoxicillin/clavulanic acid	
1284791.4	1284791.4	amikacin	
1284791.4	1284791.4	ampicillin	
1284791.4	1284791.4	aztreonam	
1284791.4	1284791.4	ceftazidime	
1284791.4	1284791.4	cefazolin	
1284791.4	1284791.4	chloramphenicol	
1284791.4	1284791.4	ciprofloxacin	
1284791.4	1284791.4	ceftriaxone	
1284791.4	1284791.4	colistin	
1284791.4	1284791.4	cefotaxime	
1284791.4	1284791.4	cefotaxime/clavulanic acid	
1284791.4	1284791.4	cefuroxime	
1284791.4	1284791.4	doripenem	
1284791.4	1284791.4	ertapenem	
1284791.4	1284791.4	cefepime	
1284791.4	1284791.4	fosfomycin	
1284791.4	1284791.4	cefoxitin	
1284791.4	1284791.4	gentamicin	
1284791.4	1284791.4	imipenem	
1284791.4	1284791.4	levofloxacin	
1284791.4	1284791.4	meropenem	
1284791.4	1284791.4	minocycline	
1284791.4	1284791.4	nitrofurantoin	
1284791.4	1284791.4	ampicillin/sulbactam	
1284791.4	1284791.4	tetracycline	
1284791.4	1284791.4	tigecycline	
1284791.4	1284791.4	tobramycin	
1284791.4	1284791.4	piperacillin/tazobactam	
1284791.4	1284791.4	polymyxin B	
1284791.4	1284791.4	trimethoprim/sulfamethoxazole	
1284791.4	1284791.4	minocycline	Susceptible
1284791.4	1284791.4	ticarcillin/clavulanic acid	Resistant
1284791.4	1284791.4	cefepime	Resistant
1284791.4	1284791.4	cefotaxime	Resistant
1284792.4	1284792.4	doxycycline	Susceptible
1284792.4	1284792.4	piperacillin/tazobactam	Resistant
1284792.4	1284792.4	polymyxin B	Susceptible
1284792.4	1284792.4	cefotaxime	Resistant
1284792.4	1284792.4	aztreonam	Resistant
1284792.4	1284792.4	trimethoprim/sulfamethoxazole	Resistant
1284792.4	1284792.4	ticarcillin/clavulanic acid	Resistant
1284792.4	1284792.4	doripenem	Resistant
1284792.4	1284792.4	imipenem	Resistant
1284792.4	1284792.4	cefepime	Intermediate
1284792.4	1284792.4	colistin	Susceptible
1284792.4	1284792.4	tobramycin	Resistant
1284792.4	1284792.4	meropenem	Resistant
1284792.4	1284792.4	tigecycline	Susceptible
1284792.4	1284792.4	ertapenem	Resistant
1284792.4	1284792.4	amikacin	Susceptible
1284792.4	1284792.4	minocycline	Susceptible
1284792.4	1284792.4	levofloxacin	Resistant
1284792.4	1284792.4	gentamicin	Resistant
1284792.4	1284792.4	ciprofloxacin	Resistant
1284792.4	1284792.4	amoxicillin/clavulanic acid	
1284792.4	1284792.4	amikacin	
1284792.4	1284792.4	ampicillin	
1284792.4	1284792.4	aztreonam	
1284792.4	1284792.4	ceftazidime	
1284792.4	1284792.4	cefazolin	
1284792.4	1284792.4	chloramphenicol	
1284792.4	1284792.4	ciprofloxacin	
1284792.4	1284792.4	ceftriaxone	
1284792.4	1284792.4	colistin	
1284792.4	1284792.4	cefotaxime	
1284792.4	1284792.4	cefotaxime/clavulanic acid	
1284792.4	1284792.4	cefuroxime	
1284792.4	1284792.4	doripenem	
1284792.4	1284792.4	ertapenem	
1284792.4	1284792.4	cefepime	
1284792.4	1284792.4	fosfomycin	
